Frame	Time	uav X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		6D X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
599	59.80000	607.70628	2100.83402	1669.05998	2.96777	-11.81944	166.72771	0.43490	-0.95265	0.23959	-0.18720	-0.22471	-0.96955	-0.09735	-0.20483	-0.05068	0.97749		607.70628	2100.83402	1669.05998	2.95877	-11.79847	166.71474	0.48174	-0.95268	0.23976	-0.18687	-0.22494	-0.96952	-0.09716	-0.20447	-0.05053	0.97757	
600	59.90000	581.58752	2109.45671	1666.02897	2.92258	-12.15705	167.42557	0.45499	-0.95413	0.22790	-0.19417	-0.21283	-0.97241	-0.09555	-0.21059	-0.04984	0.97630		581.58752	2109.45671	1666.02897	2.91330	-12.13619	167.41249	0.50358	-0.95415	0.22808	-0.19384	-0.21306	-0.97237	-0.09536	-0.21024	-0.04969	0.97639	
601	60.00000	553.23266	2115.63411	1662.38666	3.52862	-11.88909	167.64915	0.43210	-0.95590	0.22588	-0.18770	-0.20931	-0.97229	-0.10411	-0.20602	-0.06023	0.97669		553.23266	2115.63411	1662.38666	3.51926	-11.86827	167.63611	0.48177	-0.95593	0.22605	-0.18737	-0.20954	-0.97226	-0.10391	-0.20566	-0.06007	0.97678	
602	60.10000	519.68143	2121.05178	1660.52820	3.90510	-11.51409	168.12990	0.56279	-0.95892	0.21852	-0.18088	-0.20155	-0.97355	-0.10761	-0.19961	-0.06673	0.97760		519.68143	2121.05178	1660.52820	3.89555	-11.49335	168.11685	0.60624	-0.95895	0.21869	-0.18054	-0.20179	-0.97352	-0.10742	-0.19925	-0.06658	0.97768	
603	60.20000	483.86496	2125.16668	1658.81490	4.20563	-10.12962	169.65254	0.41270	-0.96840	0.19182	-0.15938	-0.17682	-0.97877	-0.10365	-0.17588	-0.07219	0.98176		483.86496	2125.16668	1658.81490	4.19561	-10.10911	169.63966	0.47212	-0.96842	0.19199	-0.15904	-0.17705	-0.97875	-0.10345	-0.17552	-0.07203	0.98184	
604	60.30000	444.51173	2131.52650	1658.68420	3.92302	-9.46019	171.66319	0.37726	-0.97598	0.15578	-0.15232	-0.14302	-0.98548	-0.09147	-0.16436	-0.06749	0.98409		444.51173	2131.52650	1658.68420	3.91228	-9.44003	171.65030	0.46542	-0.97600	0.15595	-0.15199	-0.14325	-0.98547	-0.09127	-0.16402	-0.06731	0.98416	
605	60.40000	406.32595	2141.45254	1659.29127	3.62507	-8.70672	173.27872	1.06584	-0.98168	0.12631	-0.14264	-0.11569	-0.99002	-0.08047	-0.15138	-0.06250	0.98650		406.32595	2141.45254	1659.29127	3.61387	-8.68678	173.26596	1.08830	-0.98171	0.12648	-0.14230	-0.11592	-0.99001	-0.08027	-0.15103	-0.06231	0.98656	
606	60.50000	366.63120	2154.66039	1658.89893	3.35645	-8.95901	173.33925	0.61493	-0.98113	0.12485	-0.14762	-0.11458	-0.99049	-0.07618	-0.15573	-0.05783	0.98611		366.63120	2154.66039	1658.89893	3.34518	-8.93914	173.32640	0.66011	-0.98116	0.12502	-0.14729	-0.11480	-0.99048	-0.07598	-0.15539	-0.05764	0.98617	
607	60.60000	324.87289	2166.82689	1658.48346	3.82104	-9.33574	173.00719	0.39732	-0.97941	0.13220	-0.15254	-0.12013	-0.98904	-0.08585	-0.16222	-0.06576	0.98456		324.87289	2166.82689	1658.48346	3.80984	-9.31583	172.99426	0.48779	-0.97944	0.13237	-0.15221	-0.12036	-0.98903	-0.08565	-0.16188	-0.06557	0.98463	
608	60.70000	281.76819	2181.33742	1656.02799	3.63950	-10.23267	173.77081	0.51748	-0.97828	0.11950	-0.16935	-0.10678	-0.99087	-0.08234	-0.17765	-0.06247	0.98211		281.76819	2181.33742	1656.02799	3.62801	-10.21289	173.75766	0.58321	-0.97832	0.11967	-0.16902	-0.10701	-0.99086	-0.08214	-0.17731	-0.06228	0.98218	
609	60.80000	239.21891	2198.89459	1650.20603	3.40722	-10.48582	175.75330	0.53935	-0.98060	0.08471	-0.17677	-0.07281	-0.99469	-0.07272	-0.18199	-0.05844	0.98156		239.21891	2198.89459	1650.20603	3.39506	-10.46647	175.73999	0.61463	-0.98064	0.08488	-0.17644	-0.07305	-0.99469	-0.07253	-0.18166	-0.05823	0.98164	
610	60.90000	200.89132	2215.90976	1644.09049	3.89741	-8.75023	176.74860	0.44983	-0.98677	0.06691	-0.14768	-0.05606	-0.99549	-0.07647	-0.15213	-0.06718	0.98608		200.89132	2215.90976	1644.09049	3.88495	-8.73109	176.73560	0.54244	-0.98681	0.06708	-0.14734	-0.05628	-0.99550	-0.07627	-0.15180	-0.06697	0.98614	
611	61.00000	164.38011	2230.64029	1641.37331	4.77772	-6.99508	177.18547	0.41585	-0.99136	0.05906	-0.11712	-0.04874	-0.99483	-0.08915	-0.12178	-0.08267	0.98911		164.38011	2230.64029	1641.37331	4.76516	-6.97603	177.17284	0.49630	-0.99139	0.05923	-0.11679	-0.04896	-0.99483	-0.08894	-0.12145	-0.08246	0.98917	
612	61.10000	126.05134	2241.15578	1640.98206	5.39986	-6.95216	178.77657	0.39551	-0.99242	0.03264	-0.11847	-0.02119	-0.99509	-0.09666	-0.12104	-0.09341	0.98824		126.05134	2241.15578	1640.98206	5.38678	-6.93347	178.76389	0.45870	-0.99246	0.03281	-0.11813	-0.02141	-0.99511	-0.09645	-0.12072	-0.09319	0.98830	
613	61.20000	89.70013	2246.49851	1640.52774	5.83842	-6.48631	-179.08427	0.52279	-0.99347	-0.00441	-0.11399	0.01588	-0.99487	-0.09991	-0.11297	-0.10107	0.98844		89.70013	2246.49851	1640.52774	5.82462	-6.46810	-179.09695	0.59412	-0.99351	-0.00425	-0.11365	0.01566	-0.99489	-0.09970	-0.11265	-0.10084	0.98850	
614	61.30000	52.72786	2247.50517	1641.59538	6.17343	-6.52763	-177.53833	0.51213	-0.99260	-0.03049	-0.11754	0.04267	-0.99381	-0.10258	-0.11368	-0.10684	0.98776		52.72786	2247.50517	1641.59538	6.15914	-6.50980	-177.55104	0.58131	-0.99265	-0.03033	-0.11720	0.04245	-0.99384	-0.10238	-0.11337	-0.10660	0.98782	
615	61.40000	13.84804	2245.09585	1643.81396	6.22746	-6.59534	-175.57562	0.51451	-0.99042	-0.06427	-0.12221	0.07663	-0.99210	-0.09934	-0.11486	-0.10776	0.98752		13.84804	2245.09585	1643.81396	6.21256	-6.57800	-175.58844	0.59097	-0.99047	-0.06411	-0.12187	0.07641	-0.99214	-0.09914	-0.11456	-0.10750	0.98758	
616	61.50000	-26.15631	2239.93098	1644.01852	6.12737	-7.12055	-173.64937	0.47091	-0.98620	-0.09683	-0.13430	0.10976	-0.98965	-0.09245	-0.12396	-0.10592	0.98662		-26.15631	2239.93098	1644.01852	6.11188	-7.10374	-173.66240	0.53930	-0.98626	-0.09667	-0.13396	0.10954	-0.98969	-0.09225	-0.12367	-0.10565	0.98668	
617	61.60000	-67.71822	2230.47390	1643.51047	6.41362	-7.07280	-173.18404	0.45082	-0.98538	-0.10428	-0.13475	0.11778	-0.98835	-0.09639	-0.12313	-0.11086	0.98618		-67.71822	2230.47390	1643.51047	6.39799	-7.05610	-173.19705	0.51657	-0.98544	-0.10412	-0.13442	0.11756	-0.98840	-0.09619	-0.12284	-0.11059	0.98625	
618	61.70000	-112.03587	2218.27610	1643.92296	6.64587	-6.86705	-173.06548	0.46112	-0.98556	-0.10619	-0.13187	0.11987	-0.98769	-0.10055	-0.11957	-0.11490	0.98615		-112.03587	2218.27610	1643.92296	6.63021	-6.85038	-173.07846	0.53360	-0.98563	-0.10603	-0.13153	0.11965	-0.98773	-0.10034	-0.11928	-0.11464	0.98622	
619	61.80000	-158.38186	2205.93790	1644.54380	6.76796	-6.32037	-172.43777	0.43812	-0.98528	-0.11783	-0.12388	0.13080	-0.98610	-0.10244	-0.11009	-0.11713	0.98700		-158.38186	2205.93790	1644.54380	6.75216	-6.30388	-172.45064	0.49944	-0.98534	-0.11767	-0.12354	0.13059	-0.98615	-0.10223	-0.10980	-0.11686	0.98706	
620	61.90000	-206.89933	2193.93753	1646.91411	7.05316	-5.93658	-172.32518	0.24021	-0.98573	-0.11995	-0.11812	0.13283	-0.98524	-0.10798	-0.10343	-0.12213	0.98711		-206.89933	2193.93753	1646.91411	7.03734	-5.92013	-172.33792	0.26643	-0.98579	-0.11980	-0.11779	0.13262	-0.98529	-0.10777	-0.10314	-0.12186	0.98717	
621	62.00000	-256.09053	2182.69995	1653.44128	7.60868	-6.50882	-173.02075	0.23322	-0.98619	-0.10554	-0.12761	0.12073	-0.98567	-0.11777	-0.11336	-0.13155	0.98481		-256.09053	2182.69995	1653.44128	7.59303	-6.49217	-173.03363	0.30494	-0.98625	-0.10539	-0.12727	0.12051	-0.98573	-0.11757	-0.11307	-0.13129	0.98488	
622	62.10000	-302.08825	2175.55255	1661.07532	7.52673	-7.09209	-172.33127	0.21486	-0.98347	-0.11627	-0.13879	0.13242	-0.98468	-0.11348	-0.12346	-0.12999	0.98380		-302.08825	2175.55255	1661.07532	7.51085	-7.07562	-172.34435	0.29753	-0.98354	-0.11612	-0.13845	0.13220	-0.98473	-0.11328	-0.12318	-0.12972	0.98387	
623	62.20000	-346.27071	2171.05649	1667.69532	7.77123	-7.58719	-171.86639	0.27003	-0.98127	-0.12251	-0.14864	0.14024	-0.98338	-0.11535	-0.13203	-0.13403	0.98214		-346.27071	2171.05649	1667.69532	7.75522	-7.57086	-171.87961	0.33549	-0.98134	-0.12236	-0.14830	0.14002	-0.98343	-0.11515	-0.13175	-0.13376	0.98222	
624	62.30000	-389.38038	2169.61099	1671.47293	7.54586	-7.62073	-171.46034	0.23196	-0.98018	-0.12999	-0.14951	0.14718	-0.98294	-0.11034	-0.13261	-0.13016	0.98258		-389.38038	2169.61099	1671.47293	7.52973	-7.60449	-171.47357	0.30131	-0.98025	-0.12984	-0.14917	0.14696	-0.98299	-0.11014	-0.13233	-0.12989	0.98266	
625	62.40000	-435.64855	2169.89297	1673.85647	7.58336	-7.63679	-169.48792	0.61771	-0.97450	-0.16360	-0.15360	0.18082	-0.97782	-0.10572	-0.13289	-0.13080	0.98246		-435.64855	2169.89297	1673.85647	7.56673	-7.62108	-169.50119	0.65836	-0.97457	-0.16346	-0.15326	0.18061	-0.97788	-0.10552	-0.13262	-0.13052	0.98254	
626	62.50000	-485.91016	2169.77561	1678.21848	7.95083	-7.62683	-167.72572	0.29609	-0.96850	-0.19261	-0.15785	0.21071	-0.97165	-0.10722	-0.13272	-0.13710	0.98163		-485.91016	2169.77561	1678.21848	7.93369	-7.61167	-167.73906	0.36668	-0.96858	-0.19247	-0.15751	0.21049	-0.97172	-0.10702	-0.13246	-0.13681	0.98170	
627	62.60000	-533.47993	2165.20533	1685.19227	9.14158	-6.37358	-166.58008	0.31278	-0.96668	-0.21198	-0.14348	0.23065	-0.96443	-0.12910	-0.11101	-0.15789	0.98120		-533.47993	2165.20533	1685.19227	9.12417	-6.35876	-166.59309	0.38408	-0.96676	-0.21185	-0.14314	0.23044	-0.96451	-0.12890	-0.11075	-0.15760	0.98127	
628	62.70000	-576.09656	2166.34858	1689.81963	9.18645	-5.56950	-163.71982	0.35255	-0.95537	-0.26187	-0.13672	0.27901	-0.95193	-0.12639	-0.09705	-0.15889	0.98251		-576.09656	2166.34858	1689.81963	9.16835	-5.55556	-163.73265	0.41289	-0.95546	-0.26173	-0.13638	0.27880	-0.95202	-0.12618	-0.09681	-0.15859	0.98259	
629	62.80000	-612.87686	2163.37368	1691.81358	9.63543	-4.31125	-163.03529	0.36420	-0.95378	-0.27563	-0.11973	0.29096	-0.94666	-0.13847	-0.07517	-0.16690	0.98310		-612.87686	2163.37368	1691.81358	9.61720	-4.29754	-163.04774	0.42597	-0.95386	-0.27550	-0.11938	0.29075	-0.94675	-0.13826	-0.07494	-0.16659	0.98317	
630	62.90000	-646.79777	2156.23386	1694.61468	10.01593	-2.75400	-162.93059	0.30720	-0.95485	-0.28107	-0.09628	0.29319	-0.94383	-0.15237	-0.04805	-0.17372	0.98362		-646.79777	2156.23386	1694.61468	9.99768	-2.74032	-162.94255	0.37347	-0.95492	-0.28094	-0.09594	0.29299	-0.94393	-0.15216	-0.04781	-0.17341	0.98369	
631	63.00000	-682.73541	2148.29216	1694.98629	9.91778	-2.18570	-162.27415	0.34502	-0.95183	-0.29366	-0.08822	0.30424	-0.94029	-0.15262	-0.03814	-0.17211	0.98434		-682.73541	2148.29216	1694.98629	9.89940	-2.17224	-162.28595	0.41077	-0.95190	-0.29353	-0.08788	0.30405	-0.94039	-0.15241	-0.03790	-0.17180	0.98440	
632	63.10000	-723.53948	2135.76547	1690.34494	10.24420	-2.55232	-160.72374	0.45641	-0.94300	-0.31739	-0.10008	0.32980	-0.93150	-0.15341	-0.04453	-0.17767	0.98308		-723.53948	2135.76547	1690.34494	10.22545	-2.53936	-160.73567	0.50935	-0.94308	-0.31726	-0.09973	0.32960	-0.93161	-0.15320	-0.04431	-0.17735	0.98315	
633	63.20000	-766.99462	2119.79670	1689.06278	10.27061	-2.55327	-159.66888	0.85714	-0.93677	-0.33443	-0.10305	0.34710	-0.92543	-0.15196	-0.04455	-0.17812	0.98300		-766.99462	2119.79670	1689.06278	10.25160	-2.54060	-159.68079	0.89539	-0.93685	-0.33431	-0.10271	0.34691	-0.92554	-0.15175	-0.04433	-0.17780	0.98307	
634	63.30000	-809.36762	2104.97499	1690.70535	10.17647	-2.20809	-159.62564	1.06060	-0.93674	-0.33629	-0.09706	0.34789	-0.92506	-0.15242	-0.03853	-0.17655	0.98354		-809.36762	2104.97499	1690.70535	10.15746	-2.19543	-159.63742	1.09646	-0.93682	-0.33617	-0.09672	0.34770	-0.92517	-0.15221	-0.03831	-0.17622	0.98360	
635	63.40000	-849.16998	2092.05145	1691.22736	9.75629	-2.26373	-159.62994	1.08810	-0.93673	-0.33677	-0.09548	0.34781	-0.92624	-0.14531	-0.03950	-0.16933	0.98477		-849.16998	2092.05145	1691.22736	9.73730	-2.25107	-159.64177	1.11921	-0.93681	-0.33665	-0.09513	0.34762	-0.92634	-0.14510	-0.03928	-0.16900	0.98483	
636	63.50000	-881.78302	2079.14662	1687.99837	8.86849	-1.35942	-159.28621	1.18888	-0.93510	-0.34605	-0.07645	0.35360	-0.92547	-0.13591	-0.02372	-0.15412	0.98777		-881.78302	2079.14662	1687.99837	8.84942	-1.34688	-159.29774	1.22005	-0.93517	-0.34592	-0.07611	0.35341	-0.92557	-0.13569	-0.02351	-0.15380	0.98782	
637	63.60000	-914.07192	2065.06310	1681.69934	8.48619	-1.51989	-157.71899	1.27655	-0.92501	-0.37138	-0.08023	0.37902	-0.91669	-0.12661	-0.02652	-0.14752	0.98870		-914.07192	2065.06310	1681.69934	8.46680	-1.50787	-157.73061	1.30495	-0.92509	-0.37125	-0.07988	0.37883	-0.91679	-0.12639	-0.02631	-0.14719	0.98876	
638	63.70000	-950.10992	2050.24163	1673.78695	8.45795	-1.91197	-155.16060	1.35403	-0.90698	-0.41105	-0.09173	0.41984	-0.89968	-0.11961	-0.03336	-0.14700	0.98857		-950.10992	2050.24163	1673.78695	8.43806	-1.90082	-155.17232	1.37838	-0.90708	-0.41093	-0.09139	0.41966	-0.89979	-0.11940	-0.03317	-0.14666	0.98863	
639	63.80000	-993.89777	2031.89040	1664.60262	9.33208	-2.55538	-153.87814	1.00106	-0.89697	-0.42796	-0.11090	0.43984	-0.88916	-0.12622	-0.04459	-0.16200	0.98578		-993.89777	2031.89040	1664.60262	9.31191	-2.54468	-153.89009	1.04500	-0.89707	-0.42784	-0.11055	0.43966	-0.88928	-0.12601	-0.04440	-0.16165	0.98585	
640	63.90000	-1041.44192	2011.47672	1654.83352	10.29093	-3.39565	-151.53526	0.63860	-0.87757	-0.45965	-0.13638	0.47578	-0.87001	-0.12927	-0.05923	-0.17833	0.98219		-1041.44192	2011.47672	1654.83352	10.27034	-3.38583	-151.54758	0.67570	-0.87768	-0.45954	-0.13604	0.47560	-0.87014	-0.12907	-0.05906	-0.17798	0.98226	
641	64.00000	-1087.97962	1987.18313	1644.28524	11.71215	-3.70886	-148.97626	0.44578	-0.85516	-0.49341	-0.15890	0.51431	-0.84588	-0.14131	-0.06469	-0.20257	0.97713		-1087.97962	1987.18313	1644.28524	11.69114	-3.69997	-148.98872	0.48803	-0.85528	-0.49331	-0.15856	0.51413	-0.84602	-0.14111	-0.06453	-0.20221	0.97721	
642	64.10000	-1132.02078	1958.81921	1637.39617	13.12784	-4.45842	-147.05519	0.70172	-0.83666	-0.51480	-0.18705	0.54219	-0.82686	-0.14943	-0.07774	-0.22644	0.97092		-1132.02078	1958.81921	1637.39617	13.10650	-4.45022	-147.06792	0.72269	-0.83679	-0.51471	-0.18671	0.54201	-0.82702	-0.14924	-0.07759	-0.22608	0.97101	
643	64.20000	-1168.62924	1929.78702	1631.67354	13.71150	-4.37335	-143.65004	0.44173	-0.80307	-0.56127	-0.20016	0.59099	-0.79317	-0.14700	-0.07626	-0.23634	0.96867		-1168.62924	1929.78702	1631.67354	13.68972	-4.36646	-143.66280	0.48717	-0.80321	-0.56119	-0.19982	0.59082	-0.79334	-0.14681	-0.07614	-0.23598	0.96877	
644	64.30000	-1197.69605	1898.71272	1624.85659	13.55585	-4.28965	-139.30209	0.48229	-0.75603	-0.62061	-0.20797	0.65024	-0.74847	-0.13029	-0.07480	-0.23374	0.96942		-1197.69605	1898.71272	1624.85659	13.53361	-4.28442	-139.31487	0.54012	-0.75618	-0.62054	-0.20763	0.65008	-0.74864	-0.13011	-0.07471	-0.23336	0.96952	
645	64.40000	-1221.94145	1860.75105	1620.95359	13.62308	-4.37003	-135.36420	0.43987	-0.70952	-0.67006	-0.21818	0.70056	-0.70418	-0.11557	-0.07620	-0.23485	0.96904		-1221.94145	1860.75105	1620.95359	13.60051	-4.36632	-135.37703	0.50168	-0.70968	-0.67000	-0.21785	0.70040	-0.70436	-0.11539	-0.07613	-0.23447	0.96914	
646	64.50000	-1240.61617	1815.98480	1618.87169	13.91493	-4.50204	-131.87668	0.49387	-0.66547	-0.71013	-0.22992	0.74229	-0.66200	-0.10380	-0.07849	-0.23974	0.96766		-1240.61617	1815.98480	1618.87169	13.89217	-4.49971	-131.88959	0.54640	-0.66564	-0.71008	-0.22959	0.74214	-0.66219	-0.10362	-0.07845	-0.23936	0.96776	
647	64.60000	-1252.22531	1769.16724	1618.47928	13.53942	-3.62181	-129.54314	0.38795	-0.63539	-0.74030	-0.21964	0.76961	-0.63037	-0.10169	-0.06317	-0.23365	0.97027		-1252.22531	1769.16724	1618.47928	13.51659	-3.62040	-129.55568	0.45039	-0.63556	-0.74025	-0.21930	0.76947	-0.63057	-0.10151	-0.06315	-0.23326	0.97036	
648	64.70000	-1259.78334	1723.87281	1619.82040	12.40507	-2.35873	-127.30553	0.41292	-0.60555	-0.77149	-0.19523	0.79474	-0.59895	-0.09822	-0.04116	-0.21464	0.97583		-1259.78334	1723.87281	1619.82040	12.38223	-2.35821	-127.31760	0.47251	-0.60572	-0.77144	-0.19490	0.79461	-0.59915	-0.09803	-0.04115	-0.21425	0.97591	
649	64.80000	-1267.92842	1678.57971	1621.78979	12.42800	-2.01471	-124.82166	0.47582	-0.57067	-0.79738	-0.19628	0.82043	-0.56385	-0.09471	-0.03516	-0.21508	0.97596		-1267.92842	1678.57971	1621.78979	12.40516	-2.01519	-124.83356	0.53480	-0.57084	-0.79734	-0.19595	0.82031	-0.56406	-0.09452	-0.03516	-0.21469	0.97605	
650	64.90000	-1275.67465	1636.81176	1622.89721	12.49085	-1.56687	-123.22408	0.52579	-0.54771	-0.81349	-0.19556	0.83622	-0.53989	-0.09617	-0.02734	-0.21620	0.97597		-1275.67465	1636.81176	1622.89721	12.46803	-1.56798	-123.23582	0.58471	-0.54788	-0.81346	-0.19522	0.83611	-0.54010	-0.09598	-0.02736	-0.21581	0.97605	
651	65.00000	-1285.57550	1599.56357	1627.06515	12.45685	-1.57620	-121.13413	0.58283	-0.51685	-0.83274	-0.19852	0.85564	-0.50995	-0.08854	-0.02751	-0.21562	0.97609		-1285.57550	1599.56357	1627.06515	12.43412	-1.57812	-121.14584	0.63321	-0.51702	-0.83271	-0.19819	0.85553	-0.51016	-0.08835	-0.02754	-0.21524	0.97617	
652	65.10000	-1296.60366	1565.56836	1631.63673	12.76257	-1.39697	-119.38276	0.75824	-0.49050	-0.84719	-0.20416	0.87110	-0.48321	-0.08767	-0.02438	-0.22085	0.97500		-1296.60366	1565.56836	1631.63673	12.73994	-1.39957	-119.39440	0.77701	-0.49067	-0.84717	-0.20383	0.87100	-0.48343	-0.08748	-0.02442	-0.22046	0.97509	
653	65.20000	-1309.34038	1534.81388	1634.01740	12.81412	-1.22784	-117.56982	0.67535	-0.46272	-0.86217	-0.20627	0.88624	-0.45552	-0.08413	-0.02143	-0.22174	0.97487		-1309.34038	1534.81388	1634.01740	12.79159	-1.23116	-117.58141	0.70353	-0.46290	-0.86215	-0.20594	0.88615	-0.45573	-0.08394	-0.02149	-0.22135	0.97496	
654	65.30000	-1325.66037	1506.22331	1634.31168	12.23420	-0.78440	-115.98664	0.82795	-0.43812	-0.87721	-0.19635	0.89881	-0.43082	-0.08082	-0.01369	-0.21189	0.97720		-1325.66037	1506.22331	1634.31168	12.21177	-0.78833	-115.99805	0.84205	-0.43830	-0.87720	-0.19602	0.89872	-0.43104	-0.08063	-0.01376	-0.21151	0.97728	
655	65.40000	-1344.17689	1474.39356	1635.62424	11.81828	-0.09745	-113.94367	0.65184	-0.40584	-0.89443	-0.18786	0.91394	-0.39755	-0.08160	-0.00170	-0.20481	0.97880		-1344.17689	1474.39356	1635.62424	11.79599	-0.10219	-113.95480	0.68474	-0.40602	-0.89442	-0.18753	0.91386	-0.39777	-0.08141	-0.00178	-0.20443	0.97888	
656	65.50000	-1363.54084	1441.76178	1637.83147	10.99024	1.23463	-111.90628	0.81087	-0.37300	-0.91231	-0.16899	0.92758	-0.36244	-0.09075	0.02155	-0.19060	0.98143		-1363.54084	1441.76178	1637.83147	10.96810	1.22912	-111.91687	0.83436	-0.37318	-0.91230	-0.16865	0.92751	-0.36266	-0.09055	0.02145	-0.19022	0.98151	
657	65.60000	-1380.83979	1408.00840	1642.72655	10.81145	2.63716	-110.76270	0.74174	-0.35412	-0.92152	-0.15937	0.93407	-0.34014	-0.10876	0.04601	-0.18738	0.98121		-1380.83979	1408.00840	1642.72655	10.78941	2.63120	-110.77276	0.75955	-0.35429	-0.92151	-0.15904	0.93401	-0.34036	-0.10856	0.04591	-0.18700	0.98129	
658	65.70000	-1393.41637	1378.24686	1646.83887	10.30501	3.53480	-108.92949	0.47351	-0.32379	-0.93424	-0.14954	0.94412	-0.30874	-0.11541	0.06165	-0.17855	0.98200		-1393.41637	1378.24686	1646.83887	10.28318	3.52812	-108.93924	0.49850	-0.32395	-0.93424	-0.14920	0.94407	-0.30896	-0.11521	0.06154	-0.17818	0.98207	
659	65.80000	-1402.48854	1348.85690	1647.92948	10.47008	3.97537	-105.96704	0.56417	-0.27442	-0.94888	-0.15596	0.95911	-0.25839	-0.11553	0.06933	-0.18128	0.98098		-1402.48854	1348.85690	1647.92948	10.44861	3.96759	-105.97663	0.57941	-0.27459	-0.94889	-0.15562	0.95907	-0.25862	-0.11533	0.06919	-0.18092	0.98106	
660	65.90000	-1407.19561	1318.47472	1645.41173	10.45236	4.09081	-103.87220	0.44126	-0.23915	-0.95783	-0.15931	0.96836	-0.22321	-0.11160	0.07134	-0.18096	0.98090		-1407.19561	1318.47472	1645.41173	10.43116	4.08222	-103.88179	0.45839	-0.23931	-0.95784	-0.15897	0.96833	-0.22344	-0.11141	0.07119	-0.18059	0.98098	
661	66.00000	-1404.51914	1285.47477	1642.39232	10.93259	4.21014	-101.67542	0.64915	-0.20182	-0.96435	-0.17114	0.97667	-0.18506	-0.10897	0.07341	-0.18914	0.97920		-1404.51914	1285.47477	1642.39232	10.91173	4.20079	-101.68497	0.63370	-0.20199	-0.96438	-0.17081	0.97665	-0.18529	-0.10878	0.07325	-0.18879	0.97928	
662	66.10000	-1396.64405	1251.67028	1639.05458	10.98096	4.66709	-99.42733	0.57629	-0.16325	-0.97097	-0.17483	0.98322	-0.14551	-0.11000	0.08137	-0.18985	0.97844		-1396.64405	1251.67028	1639.05458	10.96053	4.65688	-99.43681	0.53721	-0.16342	-0.97100	-0.17449	0.98321	-0.14574	-0.10980	0.08119	-0.18951	0.97852	
663	66.20000	-1387.26062	1215.01502	1637.33344	10.72565	5.10996	-97.87575	0.58228	-0.13648	-0.97553	-0.17236	0.98663	-0.11821	-0.11219	0.08907	-0.18537	0.97862		-1387.26062	1215.01502	1637.33344	10.70552	5.09922	-97.88509	0.55396	-0.13664	-0.97557	-0.17202	0.98662	-0.11844	-0.11199	0.08888	-0.18503	0.97871	
664	66.30000	-1377.55231	1173.78187	1637.31013	10.28117	5.40194	-96.19596	0.57467	-0.10745	-0.98001	-0.16744	0.98974	-0.08949	-0.11135	0.09414	-0.17769	0.97957		-1377.55231	1173.78187	1637.31013	10.26136	5.39061	-96.20525	0.54665	-0.10761	-0.98005	-0.16710	0.98974	-0.08972	-0.11116	0.09395	-0.17735	0.97965	
665	66.40000	-1367.47373	1130.51667	1637.71428	9.25591	5.29127	-94.58110	0.53381	-0.07953	-0.98501	-0.15306	0.99256	-0.06404	-0.10357	0.09222	-0.16016	0.98277		-1367.47373	1130.51667	1637.71428	9.23642	5.27939	-94.59045	0.51367	-0.07969	-0.98505	-0.15273	0.99256	-0.06427	-0.10337	0.09201	-0.15983	0.98285	
666	66.50000	-1357.02374	1087.01979	1637.29291	8.63745	4.91505	-92.75917	0.55434	-0.04796	-0.98813	-0.14593	0.99517	-0.03474	-0.09184	0.08568	-0.14963	0.98502		-1357.02374	1087.01979	1637.29291	8.61835	4.90255	-92.76868	0.52868	-0.04813	-0.98817	-0.14560	0.99518	-0.03497	-0.09164	0.08546	-0.14930	0.98509	
667	66.60000	-1346.60237	1046.89805	1636.64263	7.97547	4.78225	-91.56161	0.55059	-0.02716	-0.99028	-0.13645	0.99615	-0.01543	-0.08631	0.08337	-0.13827	0.98688		-1346.60237	1046.89805	1636.64263	7.95664	4.76935	-91.57119	0.52821	-0.02732	-0.99032	-0.13611	0.99616	-0.01565	-0.08611	0.08314	-0.13794	0.98694	
668	66.70000	-1338.40395	1006.91073	1636.11835	7.75337	4.97282	-90.59721	0.62303	-0.01038	-0.99093	-0.13401	0.99618	0.00137	-0.08729	0.08668	-0.13440	0.98713		-1338.40395	1006.91073	1636.11835	7.73478	4.95961	-90.60677	0.59850	-0.01055	-0.99097	-0.13367	0.99620	0.00114	-0.08709	0.08645	-0.13408	0.98719	
669	66.80000	-1333.32110	962.64354	1635.08779	8.63798	5.12309	-89.69415	0.58531	0.00532	-0.98857	-0.15066	0.99599	0.01869	-0.08748	0.08930	-0.14959	0.98471		-1333.32110	962.64354	1635.08779	8.61959	5.10959	-89.70366	0.57201	0.00515	-0.98862	-0.15033	0.99601	0.01846	-0.08728	0.08906	-0.14928	0.98478	
670	66.90000	-1330.19420	913.54158	1634.59603	9.60674	5.26431	-88.71979	0.55174	0.02225	-0.98539	-0.16886	0.99553	0.03734	-0.08671	0.09175	-0.16618	0.98182		-1330.19420	913.54158	1634.59603	9.58857	5.25051	-88.72927	0.55034	0.02208	-0.98545	-0.16853	0.99556	0.03711	-0.08652	0.09151	-0.16587	0.98189	
