Frame	Time	uav X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		6D X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
344	34.30000	-2067.87819	1132.55412	1793.31413	-4.84659	-2.37883	-80.58382	0.48517	0.16346	-0.98242	0.09012	0.98568	0.16648	0.02698	-0.04151	0.08442	0.99557		-2067.87819	1132.55412	1793.31413	-3.26499	-0.09900	-81.28894	0.94245	0.15145	-0.98685	0.05656	0.98846	0.15130	-0.00692	-0.00173	0.05695	0.99838	
345	34.40000	-2071.96078	1104.23848	1760.49231	-5.83148	-3.11555	-80.30873	0.48223	0.16809	-0.97970	0.10925	0.98427	0.17291	0.03619	-0.05435	0.10145	0.99335		-2071.96078	1104.23848	1760.49231	-4.26083	-0.82796	-80.99387	0.93259	0.15652	-0.98477	0.07564	0.98757	0.15717	0.00260	-0.01445	0.07429	0.99713	
346	34.50000	-2067.50977	1075.42789	1721.79663	-6.98955	-3.15933	-79.88607	0.47625	0.17534	-0.97597	0.12940	0.98296	0.18090	0.03248	-0.05511	0.12150	0.99106		-2067.50977	1075.42789	1721.79663	-5.43576	-0.86024	-80.57076	0.92005	0.16381	-0.98182	0.09590	0.98638	0.16450	-0.00078	-0.01501	0.09472	0.99539	
347	34.60000	-2055.89506	1041.70101	1677.20696	-7.03611	-2.46004	-80.65792	0.45200	0.16218	-0.97845	0.12779	0.98583	0.16629	0.02215	-0.04292	0.12238	0.99155		-2055.89506	1041.70101	1677.20696	-5.45155	-0.18230	-81.36063	0.95831	0.15021	-0.98414	0.09440	0.98865	0.14983	-0.01114	-0.00318	0.09500	0.99547	
348	34.70000	-2040.29471	1004.61218	1632.07082	-7.41475	-1.75039	-81.41770	0.40177	0.14916	-0.97995	0.13213	0.98834	0.15188	0.01069	-0.03055	0.12899	0.99118		-2040.29471	1004.61218	1632.07082	-5.80009	0.50592	-82.13944	0.90590	0.13676	-0.98565	0.09891	0.99057	0.13518	-0.02252	0.00883	0.10105	0.99484	
349	34.80000	-2023.38763	964.01447	1587.43126	-7.11989	-0.93534	-81.98252	0.33250	0.13946	-0.98231	0.12499	0.99009	0.14040	-0.00125	-0.01632	0.12393	0.99216		-2023.38763	964.01447	1587.43126	-5.48275	1.30462	-82.72705	0.93255	0.12656	-0.98769	0.09191	0.99170	0.12386	-0.03458	0.02277	0.09552	0.99517	
350	34.90000	-2009.08010	922.96821	1545.98718	-7.42854	-0.22578	-82.87461	0.42359	0.12404	-0.98389	0.12878	0.99227	0.12351	-0.01216	-0.00394	0.12929	0.99160		-2009.08010	922.96821	1545.98718	-5.75618	1.98801	-83.63950	0.91147	0.11072	-0.98922	0.09585	0.99325	0.10677	-0.04541	0.03469	0.10023	0.99436	
351	35.00000	-2001.44183	881.29864	1505.76899	-6.93630	0.32061	-83.33976	0.46742	0.11598	-0.98606	0.11931	0.99324	0.11446	-0.01952	0.00560	0.12076	0.99267		-2001.44183	881.29864	1505.76899	-5.24545	2.52058	-84.12086	0.90378	0.10233	-0.99099	0.08646	0.99378	0.09800	-0.05293	0.04398	0.09133	0.99485	
352	35.10000	-2000.74719	841.68903	1466.45933	-7.13333	0.61500	-84.16846	0.48355	0.10160	-0.98726	0.12245	0.99477	0.09949	-0.02321	0.01073	0.12417	0.99220		-2000.74719	841.68903	1466.45933	-5.41038	2.79005	-84.95880	0.88789	0.08777	-0.99210	0.08967	0.99495	0.08291	-0.05656	0.04868	0.09418	0.99436	
353	35.20000	-2005.99722	803.06697	1435.11626	-7.04601	0.74955	-85.19912	0.43387	0.08369	-0.98910	0.12115	0.99641	0.08146	-0.02320	0.01308	0.12266	0.99236		-2005.99722	803.06697	1435.11626	-5.28393	2.89324	-85.99431	0.87529	0.06977	-0.99364	0.08836	0.99629	0.06492	-0.05657	0.05048	0.09197	0.99448	
354	35.30000	-2017.25039	765.65781	1408.91973	-7.32456	0.61731	-84.86889	0.43345	0.08943	-0.98799	0.12602	0.99593	0.08734	-0.02205	0.01077	0.12748	0.99178		-2017.25039	765.65781	1408.91973	-5.57510	2.77120	-85.65981	0.87991	0.07559	-0.99277	0.09323	0.99597	0.07064	-0.05533	0.04835	0.09704	0.99411	
355	35.40000	-2034.66513	730.51723	1387.74168	-7.97154	0.07300	-84.37733	0.48822	0.09798	-0.98559	0.13789	0.99519	0.09685	-0.01484	0.00127	0.13868	0.99034		-2034.66513	730.51723	1387.74168	-6.24138	2.24198	-85.15141	0.89937	0.08446	-0.99087	0.10504	0.99566	0.07978	-0.04794	0.03912	0.10863	0.99331	
356	35.50000	-2053.20938	694.66892	1381.52285	-8.07374	-0.71944	-84.36501	0.46991	0.09818	-0.98513	0.14099	0.99509	0.09897	-0.00142	-0.01256	0.14044	0.99001		-2053.20938	694.66892	1381.52285	-6.34476	1.45024	-85.11510	0.95321	0.08513	-0.99050	0.10797	0.99605	0.08185	-0.03447	0.02531	0.11048	0.99356	
357	35.60000	-2065.01527	655.93223	1381.79851	-6.63089	-1.37610	-83.49484	0.54308	0.11326	-0.98660	0.11743	0.99328	0.11529	0.01062	-0.02402	0.11544	0.99302		-2065.01527	655.93223	1381.79851	-4.93562	0.82002	-84.22573	1.02932	0.10060	-0.99136	0.08417	0.99482	0.09901	-0.02284	0.01431	0.08603	0.99619	
358	35.70000	-2069.09166	621.38189	1372.38194	-6.37309	-1.51136	-83.15418	0.49134	0.11916	-0.98639	0.11334	0.99253	0.12137	0.01279	-0.02638	0.11096	0.99347		-2069.09166	621.38189	1372.38194	-4.69095	0.69486	-83.88132	0.94710	0.10658	-0.99108	0.08003	0.99423	0.10525	-0.02073	0.01213	0.08178	0.99658	
359	35.80000	-2065.76613	591.62573	1350.42708	-6.52269	-1.22601	-84.44185	0.45141	0.09683	-0.98862	0.11512	0.99507	0.09865	0.01016	-0.02140	0.11357	0.99330		-2065.76613	591.62573	1350.42708	-4.79132	0.94182	-85.17671	0.96281	0.08407	-0.99309	0.08185	0.99632	0.08242	-0.02334	0.01644	0.08352	0.99637	
360	35.90000	-2056.95796	562.07680	1320.19826	-5.78093	-0.84959	-84.84274	0.30844	0.08988	-0.99075	0.10164	0.99584	0.09092	0.00564	-0.01483	0.10071	0.99480		-2056.95796	562.07680	1320.19826	-4.03405	1.30575	-85.58879	0.86020	0.07689	-0.99469	0.06839	0.99678	0.07513	-0.02807	0.02279	0.07033	0.99726	
361	36.00000	-2047.28320	534.27080	1293.66291	-5.60333	-0.71768	-84.79172	0.32241	0.09077	-0.99100	0.09837	0.99579	0.09156	0.00355	-0.01253	0.09763	0.99514		-2047.28320	534.27080	1293.66291	-3.85828	1.43916	-85.54182	0.88305	0.07771	-0.99485	0.06514	0.99666	0.07587	-0.03021	0.02512	0.06727	0.99742	
362	36.10000	-2037.83224	506.05670	1288.02897	-5.12927	-1.05474	-85.44452	0.35541	0.07941	-0.99272	0.09058	0.99667	0.08075	0.01118	-0.01841	0.08939	0.99583		-2037.83224	506.05670	1288.02897	-3.36010	1.08232	-86.18407	0.92638	0.06654	-0.99614	0.05723	0.99760	0.06533	-0.02272	0.01889	0.05860	0.99810	
363	36.20000	-2030.62122	475.88292	1320.14563	-5.09126	-2.04281	-84.64030	0.37750	0.09335	-0.99140	0.09167	0.99500	0.09619	0.02706	-0.03565	0.08869	0.99542		-2030.62122	475.88292	1320.14563	-3.35245	0.11942	-85.35033	0.90008	0.08106	-0.99501	0.05812	0.99671	0.08080	-0.00681	0.00208	0.05848	0.99829	
364	36.30000	-2026.90314	441.54752	1374.93776	-4.08474	-3.00437	-83.96120	0.42349	0.10506	-0.99153	0.07634	0.99308	0.10865	0.04450	-0.05241	0.07113	0.99609		-2026.90314	441.54752	1374.93776	-2.37162	-0.82124	-84.64318	0.91204	0.09335	-0.99472	0.04254	0.99553	0.09387	0.01039	-0.01433	0.04138	0.99904	
365	36.40000	-2023.20166	408.27598	1428.26223	-4.28254	-3.51774	-84.85566	0.42997	0.08950	-0.99278	0.07986	0.99410	0.09398	0.05424	-0.06136	0.07453	0.99533		-2023.20166	408.27598	1428.26223	-2.53522	-1.36153	-85.52036	0.97045	0.07808	-0.99589	0.04595	0.99666	0.07908	0.02021	-0.02376	0.04422	0.99874	
366	36.50000	-2019.54383	377.19120	1470.62613	-4.01900	-3.32183	-84.94643	0.39450	0.08794	-0.99331	0.07491	0.99444	0.09192	0.05140	-0.05794	0.06997	0.99586		-2019.54383	377.19120	1470.62613	-2.26838	-1.16847	-85.61696	0.91446	0.07641	-0.99623	0.04102	0.99687	0.07717	0.01729	-0.02039	0.03957	0.99901	
367	36.60000	-2017.76728	347.64334	1512.48689	-3.59685	-2.75487	-84.95631	0.39440	0.08781	-0.99390	0.06671	0.99498	0.09075	0.04227	-0.04806	0.06266	0.99688		-2017.76728	347.64334	1512.48689	-1.84605	-0.60205	-85.64420	0.95711	0.07595	-0.99657	0.03292	0.99706	0.07625	0.00803	-0.01051	0.03221	0.99943	
368	36.70000	-2020.28603	319.46054	1556.00689	-3.49634	-2.32459	-85.53634	0.38186	0.07776	-0.99492	0.06395	0.99615	0.08015	0.03562	-0.04056	0.06093	0.99732		-2020.28603	319.46054	1556.00689	-1.72380	-0.18979	-86.23666	0.97420	0.06564	-0.99739	0.03023	0.99784	0.06571	0.00133	-0.00331	0.03008	0.99954	
369	36.80000	-2025.93718	292.43496	1595.28197	-4.49814	-2.13190	-85.48447	0.41026	0.07867	-0.99360	0.08110	0.99621	0.08140	0.03080	-0.03720	0.07837	0.99623		-2025.93718	292.43496	1595.28197	-2.72772	0.00450	-86.19080	0.95694	0.06643	-0.99666	0.04748	0.99779	0.06636	-0.00324	0.00008	0.04759	0.99887	
370	36.90000	-2033.29842	266.63672	1630.80960	-5.10220	-2.14295	-84.79697	0.38754	0.09062	-0.99163	0.09194	0.99518	0.09364	0.02903	-0.03739	0.08887	0.99534		-2033.29842	266.63672	1630.80960	-3.35759	0.01457	-85.50377	0.92582	0.07839	-0.99521	0.05837	0.99692	0.07824	-0.00484	0.00025	0.05857	0.99828	
371	37.00000	-2041.37969	242.67195	1667.44594	-5.76258	-2.54006	-83.65142	0.37746	0.11047	-0.98835	0.10467	0.99289	0.11444	0.03272	-0.04432	0.10031	0.99397		-2041.37969	242.67195	1667.44594	-4.06137	-0.34803	-84.34772	0.94707	0.09849	-0.99260	0.07108	0.99512	0.09867	-0.00095	-0.00607	0.07082	0.99747	
372	37.10000	-2045.95824	218.08259	1707.56334	-5.75072	-2.86942	-83.29597	0.38544	0.11659	-0.98758	0.10533	0.99192	0.12113	0.03777	-0.05006	0.10007	0.99372		-2045.95824	218.08259	1707.56334	-4.06302	-0.66680	-83.98305	0.96723	0.10482	-0.99191	0.07168	0.99442	0.10538	0.00412	-0.01164	0.07085	0.99742	
373	37.20000	-2045.29728	192.57689	1749.83090	-5.37934	-2.86984	-83.24523	0.38651	0.11747	-0.98813	0.09896	0.99181	0.12176	0.03847	-0.05007	0.09363	0.99435		-2045.29728	192.57689	1749.83090	-3.69356	-0.66577	-83.93237	0.96474	0.10570	-0.99225	0.06528	0.99433	0.10623	0.00472	-0.01162	0.06442	0.99786	
374	37.30000	-2039.99262	168.99987	1790.26017	-5.73272	-2.15218	-83.64157	0.42624	0.11067	-0.98846	0.10341	0.99315	0.11392	0.02607	-0.03755	0.09982	0.99430		-2039.99262	168.99987	1790.26017	-4.03187	0.03989	-84.34936	1.00107	0.09846	-0.99268	0.06990	0.99514	0.09817	-0.00761	0.00070	0.07031	0.99752	
375	37.40000	-2034.08478	144.63839	1826.46171	-5.98062	-1.97764	-83.55424	0.41119	0.11220	-0.98787	0.10739	0.99309	0.11522	0.02241	-0.03451	0.10413	0.99396		-2034.08478	144.63839	1826.46171	-4.28320	0.21705	-84.26735	0.93150	0.09989	-0.99225	0.07394	0.99499	0.09933	-0.01122	0.00379	0.07469	0.99720	
376	37.50000	-2030.23899	117.97772	1860.22297	-6.17672	-2.41367	-83.31366	0.37385	0.11633	-0.98691	0.11174	0.99232	0.12026	0.02906	-0.04211	0.10750	0.99331		-2030.23899	117.97772	1860.22297	-4.48842	-0.21178	-84.01416	0.91678	0.10428	-0.99147	0.07822	0.99454	0.10425	-0.00450	-0.00370	0.07826	0.99693	
377	37.60000	-2026.47540	88.75809	1889.17429	-6.29155	-2.65470	-83.73229	0.37569	0.10906	-0.98748	0.11396	0.99296	0.11356	0.03380	-0.04632	0.10947	0.99291		-2026.47540	88.75809	1889.17429	-4.58711	-0.46514	-84.42506	0.89850	0.09714	-0.99202	0.08038	0.99524	0.09748	0.00028	-0.00812	0.07997	0.99676	
378	37.70000	-2022.56278	59.20892	1910.88052	-6.35874	-2.27802	-84.52449	0.36230	0.09534	-0.98889	0.11402	0.99465	0.09922	0.02876	-0.03975	0.11067	0.99306		-2022.56278	59.20892	1910.88052	-4.62433	-0.11229	-85.22750	0.92182	0.08320	-0.99328	0.08051	0.99653	0.08309	-0.00476	-0.00196	0.08062	0.99674	
379	37.80000	-2019.80661	32.38456	1925.35517	-7.04900	-1.91000	-84.56583	0.34670	0.09465	-0.98759	0.12530	0.99495	0.09806	0.02131	-0.03333	0.12265	0.99189		-2019.80661	32.38456	1925.35517	-5.31310	0.25433	-85.27992	0.91885	0.08229	-0.99236	0.09192	0.99660	0.08152	-0.01202	0.00444	0.09260	0.99569	
380	37.90000	-2018.87545	6.08200	1938.00287	-7.42410	-1.55636	-84.47320	0.39120	0.09628	-0.98667	0.13121	0.99498	0.09900	0.01436	-0.02716	0.12916	0.99125		-2018.87545	6.08200	1938.00287	-5.69148	0.61063	-85.19814	0.95543	0.08371	-0.99167	0.09794	0.99643	0.08224	-0.01887	0.01066	0.09917	0.99501	
381	38.00000	-2018.39694	-22.05655	1949.10593	-7.38789	-0.93478	-84.38676	0.35151	0.09780	-0.98674	0.12955	0.99507	0.09909	0.00352	-0.01631	0.12857	0.99157		-2018.39694	-22.05655	1949.10593	-5.65840	1.23456	-85.13047	0.93846	0.08487	-0.99172	0.09642	0.99616	0.08236	-0.02973	0.02155	0.09857	0.99490	
382	38.10000	-2019.43620	-51.05230	1957.65692	-6.95451	-0.67675	-83.73295	0.37788	0.10916	-0.98655	0.12164	0.99395	0.10978	-0.00156	-0.01181	0.12107	0.99257		-2019.43620	-51.05230	1957.65692	-5.24963	1.51212	-84.48463	0.95776	0.09608	-0.99143	0.08855	0.99502	0.09331	-0.03495	0.02639	0.09146	0.99546	
383	38.20000	-2021.61869	-77.45327	1965.09517	-7.49780	-0.24322	-83.44460	0.39024	0.11416	-0.98490	0.13012	0.99345	0.11374	-0.01072	-0.00424	0.13049	0.99144		-2021.61869	-77.45327	1965.09517	-5.80359	1.95401	-84.20914	0.96643	0.10084	-0.99015	0.09718	0.99432	0.09695	-0.04395	0.03410	0.10106	0.99430	
384	38.30000	-2022.59817	-104.02629	1971.20432	-7.66430	-0.13056	-83.36150	0.33100	0.11560	-0.98439	0.13274	0.99329	0.11487	-0.01317	-0.00228	0.13337	0.99106		-2022.59817	-104.02629	1971.20432	-5.97315	2.06906	-84.12936	0.94488	0.10222	-0.98974	0.09984	0.99411	0.09799	-0.04636	0.03610	0.10399	0.99392	
385	38.40000	-2020.01221	-130.87321	1971.36333	-8.05711	0.16741	-82.19931	0.30287	0.13573	-0.98102	0.13847	0.99074	0.13398	-0.02189	0.00292	0.14016	0.99012		-2020.01221	-130.87321	1971.36333	-6.41058	2.40073	-82.97545	0.91777	0.12219	-0.98686	0.10572	0.99162	0.11689	-0.05497	0.04189	0.11155	0.99288	
386	38.50000	-2017.35519	-159.20676	1969.28425	-8.56652	0.01260	-82.12199	0.32208	0.13706	-0.97952	0.14752	0.99056	0.13550	-0.02063	0.00022	0.14896	0.98884		-2017.35519	-159.20676	1969.28425	-6.92325	2.24823	-82.89365	0.95524	0.12362	-0.98567	0.11480	0.99155	0.11812	-0.05356	0.03923	0.12045	0.99194	
387	38.60000	-2011.60930	-190.78763	1965.97794	-8.72822	-0.19824	-82.28513	0.24657	0.13424	-0.97940	0.15083	0.99094	0.13321	-0.01698	-0.00346	0.15175	0.98841		-2011.60930	-190.78763	1965.97794	-7.07881	2.03269	-83.05067	0.88983	0.12092	-0.98562	0.11807	0.99203	0.11573	-0.04985	0.03547	0.12316	0.99175	
388	38.70000	-2002.17085	-223.98558	1961.14045	-8.79513	-0.29780	-83.02366	0.28504	0.12146	-0.98083	0.15239	0.99258	0.12082	-0.01347	-0.00520	0.15290	0.98823		-2002.17085	-223.98558	1961.14045	-7.11720	1.91177	-83.78648	0.88664	0.10817	-0.98691	0.11959	0.99357	0.10329	-0.04632	0.03336	0.12383	0.99174	
389	38.80000	-1992.04309	-256.65881	1957.22583	-9.07047	-0.38374	-83.83839	0.27307	0.10733	-0.98168	0.15745	0.99420	0.10704	-0.01035	-0.00670	0.15765	0.98747		-1992.04309	-256.65881	1957.22583	-7.36135	1.80175	-84.59869	0.86252	0.09408	-0.98773	0.12462	0.99507	0.08934	-0.04310	0.03144	0.12806	0.99127	
390	38.90000	-1982.89667	-287.52997	1951.43917	-9.35503	-0.49440	-83.74584	0.29464	0.10894	-0.98067	0.16251	0.99401	0.10888	-0.00924	-0.00863	0.16255	0.98666		-1982.89667	-287.52997	1951.43917	-7.64956	1.69395	-84.50289	0.87647	0.09575	-0.98692	0.12969	0.99497	0.09103	-0.04191	0.02956	0.13306	0.99067	
391	39.00000	-1976.58668	-318.41485	1943.37399	-9.86900	-0.49978	-84.02172	0.29116	0.10415	-0.97969	0.17136	0.99452	0.10410	-0.00930	-0.00872	0.17139	0.98516		-1976.58668	-318.41485	1943.37399	-8.15306	1.68027	-84.77855	0.86447	0.09097	-0.98616	0.13859	0.99542	0.08594	-0.04181	0.02932	0.14176	0.98947	
392	39.10000	-1972.67412	-353.61871	1937.50704	-9.51481	-0.42182	-84.08429	0.27369	0.10306	-0.98087	0.16517	0.99465	0.10286	-0.00981	-0.00736	0.16530	0.98622		-1972.67412	-353.61871	1937.50704	-7.79638	1.75634	-84.84346	0.86165	0.08983	-0.98712	0.13237	0.99548	0.08491	-0.04244	0.03065	0.13559	0.99029	
393	39.20000	-1971.80163	-394.32002	1933.66216	-8.43312	-0.40092	-84.22112	0.31778	0.10069	-0.98406	0.14661	0.99489	0.10062	-0.00788	-0.00700	0.14665	0.98916		-1971.80163	-394.32002	1933.66216	-6.70933	1.77306	-84.98093	0.97721	0.08745	-0.98966	0.11370	0.99569	0.08329	-0.04083	0.03094	0.11678	0.99268	
394	39.30000	-1973.58782	-437.82685	1926.20955	-7.68779	-0.46449	-84.02972	0.30968	0.10401	-0.98552	0.13388	0.99454	0.10416	-0.00592	-0.00811	0.13377	0.99098		-1973.58782	-437.82685	1926.20955	-5.97140	1.71523	-84.78757	0.96067	0.09081	-0.99074	0.10090	0.99542	0.08725	-0.03910	0.02993	0.10399	0.99413	
395	39.40000	-1976.25731	-483.25132	1915.42080	-7.11227	-0.31979	-83.48397	0.33341	0.11348	-0.98582	0.12364	0.99352	0.11329	-0.00855	-0.00558	0.12381	0.99229		-1976.25731	-483.25132	1915.42080	-5.41660	1.87607	-84.24606	0.95162	0.10020	-0.99083	0.09065	0.99443	0.09673	-0.04189	0.03274	0.09435	0.99500	
396	39.50000	-1979.45117	-528.98785	1905.67489	-6.78105	-0.11064	-83.05974	0.42024	0.12083	-0.98570	0.11744	0.99267	0.12022	-0.01236	-0.00193	0.11808	0.99300		-1979.45117	-528.98785	1905.67489	-5.10156	2.09772	-83.82796	1.00194	0.10744	-0.99062	0.08449	0.99354	0.10385	-0.04581	0.03660	0.08886	0.99537	
397	39.60000	-1982.04612	-573.85874	1895.33666	-6.39654	0.13489	-82.88032	0.38832	0.12394	-0.98614	0.11026	0.99229	0.12291	-0.01613	0.00235	0.11141	0.99377		-1982.04612	-573.85874	1895.33666	-4.72357	2.34834	-83.65572	1.06258	0.11041	-0.99087	0.07733	0.99304	0.10677	-0.04969	0.04097	0.08228	0.99577	
398	39.70000	-1983.99774	-617.92789	1880.44809	-5.83517	-0.04796	-81.89814	0.30335	0.14093	-0.98488	0.10077	0.99002	0.14029	-0.01350	-0.00084	0.10167	0.99482		-1983.99774	-617.92789	1880.44809	-4.20058	2.19386	-82.66785	0.99607	0.12753	-0.98952	0.06778	0.99110	0.12450	-0.04721	0.03828	0.07319	0.99658	
399	39.80000	-1985.45853	-661.77138	1862.82664	-5.35385	-0.38499	-81.55105	0.30655	0.14692	-0.98474	0.09328	0.98912	0.14691	-0.00709	-0.00672	0.09330	0.99561		-1985.45853	-661.77138	1862.82664	-3.73319	1.86686	-82.31117	0.98016	0.13372	-0.98919	0.06018	0.99048	0.13141	-0.04093	0.03258	0.06508	0.99735	
400	39.90000	-1985.31299	-706.52150	1842.53782	-4.80397	-0.81814	-81.58209	0.36744	0.14638	-0.98558	0.08493	0.98913	0.14706	0.00182	-0.01428	0.08374	0.99639		-1985.31299	-706.52150	1842.53782	-3.18233	1.43306	-82.33005	1.02882	0.13342	-0.98971	0.05168	0.99074	0.13188	-0.03216	0.02501	0.05550	0.99815	
401	40.00000	-1982.39404	-751.84746	1818.53807	-4.54331	-1.15388	-81.92252	0.37449	0.14048	-0.98674	0.08125	0.98988	0.14165	0.00874	-0.02014	0.07920	0.99666		-1982.39404	-751.84746	1818.53807	-2.90857	1.08780	-82.66080	1.03338	0.12772	-0.99065	0.04790	0.99163	0.12662	-0.02529	0.01898	0.05073	0.99853	
402	40.10000	-1976.66451	-796.55124	1789.58607	-4.14243	-1.33609	-82.59009	0.37067	0.12893	-0.98884	0.07463	0.99138	0.13030	0.01375	-0.02332	0.07222	0.99712		-1976.66451	-796.55124	1789.58607	-2.48183	0.88648	-83.32278	0.98973	0.11626	-0.99236	0.04121	0.99310	0.11550	-0.02039	0.01547	0.04330	0.99894	
403	40.20000	-1970.23704	-840.17181	1759.57522	-4.42973	-1.48394	-83.47988	0.36548	0.11351	-0.99034	0.07967	0.99320	0.11520	0.01688	-0.02590	0.07721	0.99668		-1970.23704	-840.17181	1759.57522	-2.73490	0.71265	-84.20766	0.98244	0.10092	-0.99382	0.04622	0.99482	0.10022	-0.01718	0.01244	0.04771	0.99878	
404	40.30000	-1963.57532	-886.55447	1732.37160	-3.34137	-1.25663	-84.24374	0.35375	0.10027	-0.99314	0.06019	0.99472	0.10140	0.01594	-0.02193	0.05827	0.99806		-1963.57532	-886.55447	1732.37160	-1.61733	0.91695	-84.97778	0.94311	0.08753	-0.99580	0.02672	0.99603	0.08706	-0.01841	0.01600	0.02822	0.99947	
405	40.40000	-1959.80153	-931.76064	1700.04001	-3.32733	-0.72859	-85.07413	0.34969	0.08586	-0.99456	0.05892	0.99623	0.08646	0.00766	-0.01272	0.05804	0.99823		-1959.80153	-931.76064	1700.04001	-1.57169	1.41967	-85.82391	0.95082	0.07280	-0.99702	0.02555	0.99704	0.07212	-0.02670	0.02478	0.02742	0.99932	
406	40.50000	-1961.20435	-976.41756	1663.44386	-3.51147	-0.62194	-85.70953	0.30884	0.07481	-0.99528	0.06189	0.99714	0.07534	0.00622	-0.01085	0.06124	0.99806		-1961.20435	-976.41756	1663.44386	-1.73211	1.50667	-86.46243	0.91015	0.06168	-0.99769	0.02855	0.99775	0.06088	-0.02810	0.02629	0.03022	0.99920	
407	40.60000	-1967.78689	-1023.45723	1628.46231	-3.19243	-0.82170	-85.43723	0.30948	0.07954	-0.99522	0.05665	0.99673	0.08022	0.00984	-0.01434	0.05568	0.99835		-1967.78689	-1023.45723	1628.46231	-1.42326	1.31536	-86.18399	0.92748	0.06654	-0.99751	0.02326	0.99752	0.06596	-0.02455	0.02296	0.02483	0.99943	
408	40.70000	-1977.65396	-1072.99540	1597.37210	-2.73657	-1.05018	-85.19612	0.34200	0.08373	-0.99528	0.04911	0.99632	0.08452	0.01424	-0.01833	0.04774	0.99869		-1977.65396	-1072.99540	1597.37210	-0.97660	1.09444	-85.93591	0.91680	0.07086	-0.99736	0.01565	0.99730	0.07054	-0.02026	0.01910	0.01704	0.99967	
409	40.80000	-1988.56209	-1120.22162	1567.77565	-2.96975	-1.04338	-84.35867	0.31960	0.09828	-0.99373	0.05335	0.99499	0.09911	0.01300	-0.01821	0.05180	0.99849		-1988.56209	-1120.22162	1567.77565	-1.24137	1.12676	-85.09902	0.88238	0.08542	-0.99615	0.01991	0.99615	0.08499	-0.02144	0.01966	0.02166	0.99957	
410	40.90000	-1998.60929	-1162.51495	1537.29259	-4.09283	-1.25713	-83.94413	0.31399	0.10547	-0.99172	0.07328	0.99418	0.10679	0.01423	-0.02194	0.07136	0.99721		-1998.60929	-1162.51495	1537.29259	-2.38042	0.92561	-84.67827	0.90948	0.09274	-0.99489	0.03986	0.99556	0.09200	-0.01992	0.01615	0.04153	0.99901	
411	41.00000	-2003.79931	-1203.21108	1505.31444	-4.42332	-1.40161	-83.24952	0.33451	0.11751	-0.98989	0.07946	0.99277	0.11907	0.01515	-0.02446	0.07710	0.99672		-2003.79931	-1203.21108	1505.31444	-2.73726	0.80173	-83.97987	0.95639	0.10487	-0.99342	0.04603	0.99439	0.10409	-0.01891	0.01399	0.04775	0.99876	
412	41.10000	-2003.64017	-1243.63560	1470.91909	-4.63434	-1.40767	-82.86733	0.30969	0.12413	-0.98877	0.08321	0.99196	0.12573	0.01426	-0.02457	0.08077	0.99643		-2003.64017	-1243.63560	1470.91909	-2.96289	0.80679	-83.59772	0.93892	0.11150	-0.99252	0.04980	0.99366	0.11064	-0.01974	0.01408	0.05168	0.99856	
413	41.20000	-1999.75452	-1285.32583	1434.79331	-4.33750	-1.36287	-83.65987	0.30493	0.11040	-0.99084	0.07779	0.99360	0.11190	0.01522	-0.02378	0.07561	0.99685		-1999.75452	-1285.32583	1434.79331	-2.63585	0.82823	-84.39098	0.89317	0.09773	-0.99422	0.04436	0.99511	0.09697	-0.01887	0.01445	0.04598	0.99884	
414	41.30000	-1994.17584	-1325.80726	1395.93754	-4.42887	-1.73439	-84.10014	0.28405	0.10274	-0.99149	0.07991	0.99425	0.10481	0.02208	-0.03027	0.07719	0.99656		-1994.17584	-1325.80726	1395.93754	-2.71051	0.44373	-84.81984	0.89433	0.09029	-0.99483	0.04640	0.99589	0.08982	-0.01197	0.00774	0.04729	0.99885	
415	41.40000	-1986.33277	-1364.65261	1362.25498	-4.44832	-1.96809	-84.88490	0.27575	0.08910	-0.99278	0.08030	0.99543	0.09154	0.02719	-0.03434	0.07751	0.99640		-1986.33277	-1364.65261	1362.25498	-2.70042	0.18642	-85.59673	0.86950	0.07678	-0.99595	0.04673	0.99704	0.07654	-0.00686	0.00325	0.04711	0.99888	
416	41.50000	-1979.16830	-1402.18051	1354.58966	-5.48702	-2.95362	-85.18130	0.36477	0.08389	-0.99149	0.09959	0.99514	0.08853	0.04308	-0.05153	0.09549	0.99410		-1979.16830	-1402.18051	1354.58966	-3.72787	-0.80748	-85.86273	0.93468	0.07214	-0.99522	0.06586	0.99730	0.07291	0.00934	-0.01409	0.06501	0.99779	
417	41.60000	-1974.98332	-1441.33265	1364.63232	-5.45716	-3.90506	-84.97215	0.26761	0.08744	-0.99107	0.10068	0.99384	0.09369	0.05920	-0.06810	0.09488	0.99316		-1974.98332	-1441.33265	1364.63232	-3.70517	-1.75228	-85.62471	0.88295	0.07625	-0.99485	0.06676	0.99662	0.07810	0.02550	-0.03058	0.06459	0.99744	
